"procedureId","name","description","isMandatory","impcParameterOrigId"
266,"Histopathology",NA,FALSE,75683
267,"Histopathology",NA,FALSE,23780
268,"Histopathology",NA,FALSE,75685
269,"Histopathology",NA,FALSE,75686
270,"Histopathology",NA,FALSE,75687
271,"Histopathology",NA,FALSE,75688
272,"Histopathology",NA,FALSE,75689
273,"Histopathology",NA,FALSE,75690
274,"Histopathology",NA,FALSE,75691
275,"Histopathology",NA,FALSE,23815
276,"Histopathology",NA,FALSE,23783
277,"Histopathology",NA,FALSE,23785
278,"Histopathology",NA,FALSE,23782
279,"Histopathology",NA,FALSE,23784
280,"Histopathology",NA,FALSE,23715
281,"Histopathology",NA,FALSE,23711
282,"Histopathology",NA,FALSE,23713
283,"Histopathology",NA,FALSE,48305
284,"Histopathology",NA,FALSE,23954
285,"Histopathology",NA,FALSE,23950
286,"Histopathology",NA,FALSE,75703
287,"Histopathology",NA,FALSE,75704
288,"Histopathology",NA,FALSE,23842
289,"Histopathology",NA,FALSE,23838
290,"Histopathology",NA,FALSE,23840
291,"Histopathology",NA,FALSE,23843
292,"Histopathology",NA,FALSE,23613
293,"Histopathology",NA,FALSE,23609
294,"Histopathology",NA,FALSE,23611
295,"Histopathology",NA,FALSE,48288
296,"Histopathology",NA,FALSE,23849
297,"Histopathology",NA,FALSE,23845
298,"Histopathology",NA,FALSE,23847
299,"Histopathology",NA,FALSE,23850
300,"Histopathology",NA,FALSE,23884
301,"Histopathology",NA,FALSE,23880
302,"Histopathology",NA,FALSE,23882
303,"Histopathology",NA,FALSE,23885
304,"Histopathology",NA,FALSE,23757
305,"Histopathology",NA,FALSE,23753
306,"Histopathology",NA,FALSE,23755
307,"Histopathology",NA,FALSE,48312
308,"Histopathology",NA,FALSE,23655
309,"Histopathology",NA,FALSE,23651
310,"Histopathology",NA,FALSE,23653
311,"Histopathology",NA,FALSE,48295
312,"Histopathology",NA,FALSE,75729
313,"Histopathology",NA,FALSE,75730
314,"Histopathology",NA,FALSE,75731
315,"Histopathology",NA,FALSE,75732
316,"Histopathology",NA,FALSE,23835
317,"Histopathology",NA,FALSE,23831
318,"Histopathology",NA,FALSE,23833
319,"Histopathology",NA,FALSE,23836
320,"Histopathology",NA,FALSE,23673
321,"Histopathology",NA,FALSE,23669
322,"Histopathology",NA,FALSE,23671
323,"Histopathology",NA,FALSE,48298
324,"Histopathology",NA,FALSE,23643
325,"Histopathology",NA,FALSE,23639
326,"Histopathology",NA,FALSE,23641
327,"Histopathology",NA,FALSE,48293
328,"Histopathology",NA,FALSE,23709
329,"Histopathology",NA,FALSE,23705
330,"Histopathology",NA,FALSE,23707
331,"Histopathology",NA,FALSE,48304
332,"Histopathology",NA,FALSE,23863
333,"Histopathology",NA,FALSE,23859
334,"Histopathology",NA,FALSE,23861
335,"Histopathology",NA,FALSE,23864
336,"Histopathology",NA,FALSE,23691
337,"Histopathology",NA,FALSE,23687
338,"Histopathology",NA,FALSE,23689
339,"Histopathology",NA,FALSE,48301
340,"Histopathology",NA,FALSE,23667
341,"Histopathology",NA,FALSE,23663
342,"Histopathology",NA,FALSE,23665
343,"Histopathology",NA,FALSE,48297
344,"Histopathology",NA,FALSE,23661
345,"Histopathology",NA,FALSE,23657
346,"Histopathology",NA,FALSE,23659
347,"Histopathology",NA,FALSE,48296
348,"Histopathology",NA,FALSE,23727
349,"Histopathology",NA,FALSE,23723
350,"Histopathology",NA,FALSE,23725
351,"Histopathology",NA,FALSE,48307
352,"Histopathology",NA,FALSE,23721
353,"Histopathology",NA,FALSE,23717
354,"Histopathology",NA,FALSE,23719
355,"Histopathology",NA,FALSE,48306
356,"Histopathology",NA,FALSE,23877
357,"Histopathology",NA,FALSE,23873
358,"Histopathology",NA,FALSE,23875
359,"Histopathology",NA,FALSE,23878
360,"Histopathology",NA,FALSE,23775
361,"Histopathology",NA,FALSE,23771
362,"Histopathology",NA,FALSE,23773
363,"Histopathology",NA,FALSE,48315
364,"Histopathology",NA,FALSE,23697
365,"Histopathology",NA,FALSE,23693
366,"Histopathology",NA,FALSE,23695
367,"Histopathology",NA,FALSE,48302
368,"Histopathology",NA,FALSE,75785
369,"Histopathology",NA,FALSE,75786
370,"Histopathology",NA,FALSE,75787
371,"Histopathology",NA,FALSE,75788
372,"Histopathology",NA,FALSE,75789
373,"Histopathology",NA,FALSE,75790
374,"Histopathology",NA,FALSE,75791
375,"Histopathology",NA,FALSE,75792
376,"Histopathology",NA,FALSE,23821
377,"Histopathology",NA,FALSE,23817
378,"Histopathology",NA,FALSE,23819
379,"Histopathology",NA,FALSE,23822
380,"Histopathology",NA,FALSE,23905
381,"Histopathology",NA,FALSE,23901
382,"Histopathology",NA,FALSE,23903
383,"Histopathology",NA,FALSE,23906
384,"Histopathology",NA,FALSE,23769
385,"Histopathology",NA,FALSE,23765
386,"Histopathology",NA,FALSE,23767
387,"Histopathology",NA,FALSE,48314
388,"Histopathology",NA,FALSE,23739
389,"Histopathology",NA,FALSE,23735
390,"Histopathology",NA,FALSE,23737
391,"Histopathology",NA,FALSE,48309
392,"Histopathology",NA,FALSE,23733
393,"Histopathology",NA,FALSE,23729
394,"Histopathology",NA,FALSE,23731
395,"Histopathology",NA,FALSE,48308
396,"Histopathology",NA,FALSE,23685
397,"Histopathology",NA,FALSE,23681
398,"Histopathology",NA,FALSE,23683
399,"Histopathology",NA,FALSE,48300
400,"Histopathology",NA,FALSE,23625
401,"Histopathology",NA,FALSE,23621
402,"Histopathology",NA,FALSE,23623
403,"Histopathology",NA,FALSE,48290
404,"Histopathology",NA,FALSE,23703
405,"Histopathology",NA,FALSE,23699
406,"Histopathology",NA,FALSE,23701
407,"Histopathology",NA,FALSE,48303
408,"Histopathology",NA,FALSE,23828
409,"Histopathology",NA,FALSE,23824
410,"Histopathology",NA,FALSE,23826
411,"Histopathology",NA,FALSE,23829
412,"Histopathology",NA,FALSE,23679
413,"Histopathology",NA,FALSE,23675
414,"Histopathology",NA,FALSE,23677
415,"Histopathology",NA,FALSE,48299
416,"Histopathology",NA,FALSE,75833
417,"Histopathology",NA,FALSE,75834
418,"Histopathology",NA,FALSE,75835
419,"Histopathology",NA,FALSE,75836
420,"Histopathology",NA,FALSE,23631
421,"Histopathology",NA,FALSE,23627
422,"Histopathology",NA,FALSE,23629
423,"Histopathology",NA,FALSE,48291
424,"Histopathology",NA,FALSE,23637
425,"Histopathology",NA,FALSE,23633
426,"Histopathology",NA,FALSE,23635
427,"Histopathology",NA,FALSE,48292
428,"Histopathology",NA,FALSE,23856
429,"Histopathology",NA,FALSE,23852
430,"Histopathology",NA,FALSE,75847
431,"Histopathology",NA,FALSE,23857
432,"Histopathology",NA,FALSE,23898
433,"Histopathology",NA,FALSE,23894
434,"Histopathology",NA,FALSE,23896
435,"Histopathology",NA,FALSE,23899
436,"Histopathology",NA,FALSE,23891
437,"Histopathology",NA,FALSE,23887
438,"Histopathology",NA,FALSE,23889
439,"Histopathology",NA,FALSE,23892
440,"Histopathology",NA,FALSE,23649
441,"Histopathology",NA,FALSE,23645
442,"Histopathology",NA,FALSE,23647
443,"Histopathology",NA,FALSE,48294
444,"Histopathology",NA,FALSE,75861
445,"Histopathology",NA,FALSE,75862
446,"Histopathology",NA,FALSE,75863
447,"Histopathology",NA,FALSE,75864
448,"Histopathology",NA,FALSE,23745
449,"Histopathology",NA,FALSE,23741
450,"Histopathology",NA,FALSE,23743
451,"Histopathology",NA,FALSE,48310
452,"Histopathology",NA,FALSE,23781
453,"Histopathology",NA,FALSE,23777
454,"Histopathology",NA,FALSE,23779
455,"Histopathology",NA,FALSE,48316
456,"Histopathology",NA,FALSE,75873
457,"Histopathology",NA,FALSE,75874
458,"Histopathology",NA,FALSE,75875
459,"Histopathology",NA,FALSE,75876
460,"Histopathology",NA,FALSE,75877
461,"Histopathology",NA,FALSE,75878
462,"Histopathology",NA,FALSE,75879
463,"Histopathology",NA,FALSE,75880
464,"Histopathology",NA,FALSE,75881
465,"Histopathology",NA,FALSE,75882
466,"Histopathology",NA,FALSE,75883
467,"Histopathology",NA,FALSE,75884
468,"Histopathology",NA,FALSE,75885
469,"Histopathology",NA,FALSE,75886
470,"Histopathology",NA,FALSE,75887
471,"Histopathology",NA,FALSE,75888
472,"Histopathology",NA,FALSE,75889
473,"Histopathology",NA,FALSE,75890
474,"Histopathology",NA,FALSE,75891
475,"Histopathology",NA,FALSE,75892
476,"Histopathology",NA,FALSE,85609
477,"Welfare Observations","The Welfare Observations procedure is used for the recording of welfare issues as and when they occur.",FALSE,67597
478,"Welfare Observations","The Welfare Observations procedure is used for the recording of welfare issues as and when they occur.",FALSE,67598
479,"Welfare Observations","The Welfare Observations procedure is used for the recording of welfare issues as and when they occur.",FALSE,67599
480,"Welfare Observations","The Welfare Observations procedure is used for the recording of welfare issues as and when they occur.",FALSE,67600
481,"Welfare Observations","The Welfare Observations procedure is used for the recording of welfare issues as and when they occur.",FALSE,74120
482,"Gross Morphology Embryo E9.5",NA,FALSE,41913
483,"Gross Morphology Embryo E9.5",NA,FALSE,41918
484,"Gross Morphology Embryo E9.5",NA,FALSE,41921
485,"Gross Morphology Embryo E9.5",NA,FALSE,41922
486,"Gross Morphology Embryo E9.5",NA,FALSE,41925
487,"Gross Morphology Embryo E9.5",NA,FALSE,41926
488,"Gross Morphology Embryo E9.5",NA,FALSE,41931
489,"Gross Morphology Embryo E9.5",NA,FALSE,41934
490,"Gross Morphology Embryo E9.5",NA,FALSE,41935
491,"Gross Morphology Embryo E9.5",NA,FALSE,41936
492,"Gross Morphology Embryo E9.5",NA,FALSE,41937
493,"Gross Morphology Embryo E9.5",NA,FALSE,41939
494,"Gross Morphology Embryo E9.5",NA,FALSE,41940
495,"Gross Morphology Embryo E9.5",NA,FALSE,41945
496,"Gross Morphology Embryo E9.5",NA,FALSE,41949
497,"Gross Morphology Embryo E9.5",NA,FALSE,41950
498,"Gross Morphology Embryo E9.5",NA,FALSE,41951
499,"Gross Morphology Embryo E9.5",NA,FALSE,41952
500,"Gross Morphology Embryo E9.5",NA,FALSE,41953
501,"Gross Morphology Embryo E9.5",NA,FALSE,41954
502,"Gross Morphology Embryo E9.5",NA,FALSE,41955
503,"Gross Morphology Embryo E9.5",NA,FALSE,41956
504,"Gross Morphology Embryo E9.5",NA,FALSE,41957
505,"Gross Morphology Embryo E9.5",NA,FALSE,41958
506,"Gross Morphology Embryo E9.5",NA,FALSE,41959
507,"Gross Morphology Embryo E9.5",NA,FALSE,41960
508,"Gross Morphology Embryo E9.5",NA,FALSE,41961
509,"Gross Morphology Embryo E9.5",NA,FALSE,42274
510,"Gross Morphology Embryo E9.5",NA,FALSE,42275
511,"Gross Morphology Embryo E9.5",NA,FALSE,42276
512,"Gross Morphology Embryo E9.5",NA,FALSE,42277
